Index,Marka Kodu,Tip Kodu,Marka Adı,Tip Adı
12156,119,111,TATA,VISTA 1.3 QUADROJET AURA
12157,119,112,TATA,VISTA 1.4 SAFIRE AURA
12158,119,113,TATA,XENON 4x2 TEK KABIN KAMYONET XT
12159,119,1001,TATA,VISTA AURA 1.4 SAFIRE E5
12160,119,1002,TATA,VISTA MYSTIC PLUS 1.4 SAFIRE E5
12161,119,1003,TATA,MANZA AURA 1.4 SAFIRE 90 E5
12162,119,1004,TATA,MANZA IGNIS 1.4 SAFIRE 90 E5
12163,119,1005,TATA,VISTA 1.3 QUADROJET 95 AURA
12164,122,409,RENAULT (OYAK),MEGANE II SEDAN AUTHENTIQUE 1.4 16V
12165,122,410,RENAULT (OYAK),MEGANE II SEDAN AUTHENTIQUE 1.6 16V
12166,122,411,RENAULT (OYAK),MEGANE II SEDAN A.TIQUE 1.5 DCI
12167,122,412,RENAULT (OYAK),MEGANE II SEDAN DYNAMIC 1.6 16V
12168,122,413,RENAULT (OYAK),MEGANE II SEDAN D.MIQUE 1.6 16V OV
12169,122,414,RENAULT (OYAK),MEGANE II SEDAN DYNAMIQUE 2.0 16V
12170,122,415,RENAULT (OYAK),MEGANE II SEDAN DYNAMIQUE 1.5 DCI
12171,122,426,RENAULT (OYAK),MEGANE II SEDAN EXPRESSION 1.6 16V
12172,122,427,RENAULT (OYAK),MEGANE II SEDAN EXPRESSION 1.6 16 OV
12173,122,428,RENAULT (OYAK),MEGANE II SEDAN EXPRESSION 1.5 DCI
12174,122,429,RENAULT (OYAK),MEGANE II SEDAN EXPRESSION 1.5 DCI (100)
12175,122,431,RENAULT (OYAK),MEGANE II SEDAN PRIVILEGE 1.6 16V OV
12176,122,432,RENAULT (OYAK),MEGANE II SEDAN PRIVILEGE 2.0 16V
12177,122,433,RENAULT (OYAK),MEGANE II SEDAN PRIVILEGE 1.5 DCI (100)
12178,122,434,RENAULT (OYAK),CLIO III HB AUTHENTIQUE 1.2 16V
12179,122,435,RENAULT (OYAK),CLIO III HB  EXPRESSION 1.2 16V
12180,122,436,RENAULT (OYAK),CLIO III HB AUTHENTIQUE 1.4
12181,122,437,RENAULT (OYAK),CLIO III HB DYNAMIQUE 1.4
12182,122,438,RENAULT (OYAK),CLIO III HB AUTHENTIQUE 1.5 DCI (65)
12183,122,439,RENAULT (OYAK),CLIO III HB EXPRESSION 1.5 DCI (65)
12184,122,440,RENAULT (OYAK),CLIO III HB DYNAMIQUE 1.6 16V OV
12185,122,441,RENAULT (OYAK),CLIO III HB AUTHENTIQUE 1.5 DCI (80)
12186,122,442,RENAULT (OYAK),CLIO III HB DYNAMIQUE 1.5 DCI (80)
12187,122,443,RENAULT (OYAK),SYMBOL AUTHENTIQUE 1.4
12188,122,445,RENAULT (OYAK),SYMBOL DYNAMIQUE 1.4 16V
12189,122,446,RENAULT (OYAK),SYMBOL DYNAMIQUE 1.5 DCI (80)
12190,122,447,RENAULT (OYAK),SYMBOL EXPRESSION 1.4 16V
12191,122,449,RENAULT (OYAK),MEGANE II SEDAN PRIVILEGE 1.6 16V
12192,122,450,RENAULT (OYAK),MEGANE II SEDAN EXTREME 1.5 DCI (80)
12193,122,451,RENAULT (OYAK),MEGANE II SEDAN EXTREME 1.6 16V
12194,122,452,RENAULT (OYAK),MEGANE II SEDAN EXPRESSION1.5 DCI OV 100
12195,122,453,RENAULT (OYAK),MEGANE II SEDAN PRIVILEGE 1.5 DCI OV 100
12196,122,454,RENAULT (OYAK),CLIO HB  III EXPRESSION 1.4 16V
12197,122,455,RENAULT (OYAK),CLIO III HB EXPRESSION 1.2 16V BVR
12198,122,456,RENAULT (OYAK),CLIO III HB EXTREME 1.5 DCI (65)
12199,122,457,RENAULT (OYAK),CLIO III HB EXTREME 1.2 16V
12200,122,458,RENAULT (OYAK),CLIO III HB EXTREME 1.4 16V
12201,122,459,RENAULT (OYAK),SYMBOL 1.4 EXTREME
12202,122,460,RENAULT (OYAK),CLIO III HB EXTREME 1.5 DCI (65) 3 KAPI
12203,122,461,RENAULT (OYAK),CLIO III HB EXTREME 1.2 16V 3 KAPI
12204,122,462,RENAULT (OYAK),CLIO III HB EXTREME 1.4 16V 3 KAPI
12205,122,463,RENAULT (OYAK),SYMBOL 1.5 DCI EXTREME (65)
12206,122,464,RENAULT (OYAK),SYMBOL EXPRESSION 1.4
12207,122,465,RENAULT (OYAK),SYMBOL EXPRESSION 1.5 DCI (80)
12208,122,466,RENAULT (OYAK),MEGANE II SEDAN EXTREME 1.5 DCI OV (100)
12209,122,467,RENAULT (OYAK),CLIO GRAND TOUR AUTHENTIQUE 1.2 16V
12210,122,468,RENAULT (OYAK),CLIO GRAND TOUR DYNAMIQUE 1.4 16V
12211,122,469,RENAULT (OYAK),CLIO GRAND TOUR AUTHENTQUE 1.5 DCI (65)
12212,122,470,RENAULT (OYAK),CLIO GRAND TOUR DYNAMIQUE 1.5 DCI (80)
12213,122,471,RENAULT (OYAK),CLIO III HB EXTREME 1.2 16V QUICKSHIFT
12214,122,472,RENAULT (OYAK),CLIO III HB EXPRESSION 1.5DCI QUICKSHIFT
12215,122,473,RENAULT (OYAK),CLIO III HB EXTREME 1.5 DCI QUICKSHIFT
12216,122,474,RENAULT (OYAK),SYMBOL AUTHENTIQUE 1.2 16V 75
12217,122,475,RENAULT (OYAK),SYMBOL EXPRESSION 1.2 16V 75
12218,122,476,RENAULT (OYAK),SYMBOL AUTHENTIQUE 1.4 75
12219,122,477,RENAULT (OYAK),SYMBOL EXPRESSION 1.4 75
12220,122,478,RENAULT (OYAK),SYMBOL  AUTHENTIQUE 1.5 DCI 65
12221,122,479,RENAULT (OYAK),SYMBOL EXPRESSION 1.5 DCI 65
12222,122,480,RENAULT (OYAK),SYMBOL EXPRESSION 1.5 DCI 85
12223,122,481,RENAULT (OYAK),MEGANE II SEDAN A.TIQUE B.NES 1.5 DCI 85
12224,122,482,RENAULT (OYAK),MEGANE II SEDAN EXCEPTION 1.5 DCI (85)
12225,122,483,RENAULT (OYAK),MEGANE II SEDAN EXTREME 2 1.5 DCI (85)
12226,122,484,RENAULT (OYAK),MEGANE II SEDAN EXCEPTION 1.5 DCI (105)
12227,122,485,RENAULT (OYAK),MEGANE II SEDAN A.TIQUE BUSINESS 1.6 16V
12228,122,486,RENAULT (OYAK),MEGANE II SEDAN AUTHENTIQUE 1.5 DCI 100
12229,122,487,RENAULT (OYAK),MEGANE II SEDAN A.TIQUE 1.5 DCI (100) OV
12230,122,488,RENAULT (OYAK),MEGANE II SEDAN EXCEPTION 1.6 16V
12231,122,489,RENAULT (OYAK),MEGANE II SEDAN EXCEPTION 1.6 16V OV
12232,122,490,RENAULT (OYAK),CLIO III HB EXPRESSION 1.5 DCI (80)
12233,122,491,RENAULT (OYAK),CLIO HB 1.5 DCI (85) D.MIQUE QUICKSHIFT
12234,122,492,RENAULT (OYAK),CLIO HB EXPRESSION 1.5 DCI 85 QUICKSHIFT
12235,122,493,RENAULT (OYAK),CLIO HB DYNAMIQUE 1.5 DCI 85
12236,122,494,RENAULT (OYAK),CLIO HB EXPRESSION 1.5 DCI 85
12237,122,495,RENAULT (OYAK),CLIO HB AUTHENTIQUE 1.5 DCI 70
12238,122,496,RENAULT (OYAK),CLIO GRAND TOUR DYNAMIQUE 1.5 DCI 85
12239,122,497,RENAULT (OYAK),CLIO GRAND TOUR AUTHENTIQUE 1.5 DCI 70
12240,122,498,RENAULT (OYAK),CLIO GRAND TOUR DYNAMIQUE 1.2 16V 75
12241,122,499,RENAULT (OYAK),CLIO GRAND TOUR AUTHENTIQUE 1.2 16V 75
12242,122,500,RENAULT (OYAK),MEGANE II SEDAN EXCEPTION1.5 DCI 100 OV
12243,122,501,RENAULT (OYAK),MEGANE II SEDAN AUTHEN. BUSINESS 1.6 16V
12244,122,502,RENAULT (OYAK),MEGANE II S. AUTHENTIQUE BUSI.1.5 DCI 85
12245,122,503,RENAULT (OYAK),MEGANE II SEDAN LEGEND 1.6 16V
12246,122,504,RENAULT (OYAK),MEGANE II SEDAN LEGEND 1.6 16V OV
12247,122,505,RENAULT (OYAK),MEGANE II SEDAN LEGEND 1.5 DCI (85)
12248,122,506,RENAULT (OYAK),MEGANE II SEDAN LEGEND 1.5 DCI (105)
12249,122,507,RENAULT (OYAK),MEGANE II SEDAN EXPRESSION 1.5 DCI (105)
12250,122,509,RENAULT (OYAK),MEGANE II SEDAN PRIVILEGE 1.5 DCI (105)
12251,122,510,RENAULT (OYAK),MEGANE II SEDAN AUTHENTIQUE 1.5 DCI 105
12252,122,511,RENAULT (OYAK),FLUENCE AUTHENTIQUE 1.6 16V
12253,122,512,RENAULT (OYAK),FLUENCE AUTHENTIQUE 1.5 DCI (85)
12254,122,513,RENAULT (OYAK),FLUENCE AUTHENTIQUE 1.5 DCI (105)
12255,122,514,RENAULT (OYAK),FLUENCE EXPRESSION 1.6 16V
12256,122,515,RENAULT (OYAK),FLUENCE EXPRESSION 1.6 16V OV
12257,122,516,RENAULT (OYAK),FLUENCE EXPRESSION 1.5 DCI (85)
12258,122,517,RENAULT (OYAK),FLUENCE EXPRESSION 1.5 DCI (105)
12259,122,518,RENAULT (OYAK),FLUENCE PRIVILEGE 1.6 16V
12260,122,519,RENAULT (OYAK),FLUENCE PRIVILEGE 1.6 16V OV
12261,122,520,RENAULT (OYAK),FLUENCE PRIVILEGE 1.5 DCI (105)
12262,122,521,RENAULT (OYAK),CLIO HB DYNAMIQUE 1.5 DCI (85) BVR
12263,122,522,RENAULT (OYAK),CLIO HB TOM TOM EDITION 1.2 (75)
12264,122,523,RENAULT (OYAK),CLIO HB TOM TOM EDITION 1.2 (75) BVR
12265,122,524,RENAULT (OYAK),CLIO HB TOM TOM EDITION 1.5 DCI (70)
12266,122,525,RENAULT (OYAK),CLIO HB TOM TOM EDITION 1.5 DCI (85) BVR
12267,122,526,RENAULT (OYAK),FLUENCE BUSINESS 1.6 16V
12268,122,527,RENAULT (OYAK),FLUENCE BUSINESS 1.5 DCI (85)
12269,122,528,RENAULT (OYAK),FLUENCE EXTREME 1.6 16V
12270,122,529,RENAULT (OYAK),FLUENCE EXTREME 1.6 16V OV
12271,122,530,RENAULT (OYAK),FLUENCE EXTREME 1.5 DCI 85
12272,122,531,RENAULT (OYAK),FLUENCE EXTREME 1.5 DCI 105
12273,122,532,RENAULT (OYAK),FLUENCE DYNAMIQUE 1.6 16V
12274,122,533,RENAULT (OYAK),FLUENCE DYNAMIQUE 1.6 16V OV
12275,122,534,RENAULT (OYAK),FLUENCE DYNAMIQUE 1.5 DCI 85
12276,122,535,RENAULT (OYAK),FLUENCE DYNAMIQUE 1.5 DCI 105
12277,122,536,RENAULT (OYAK),CLIO GRAND TOUR EXTREME 1.2
12278,122,537,RENAULT (OYAK),CLIO GRAND TOUR EXTREME 1.5 DCI 85
12279,122,538,RENAULT (OYAK),CLIO GRAND TOUR EXECUTIVE 1.2
12280,122,539,RENAULT (OYAK),CLIO GRAND TOUR EXECUTIVE 1.5 DCI 85
12281,122,540,RENAULT (OYAK),CLIO HB EXPRESSION 1.6 (110) OV
12282,122,541,RENAULT (OYAK),CLIO HB DYNAMIQUE PLUS EXECUTIVE 1.4 100
12283,122,542,RENAULT (OYAK),CLIO HB DYNAMIQUE PLUS EXECUTIVE 1.5 DCI
12284,122,543,RENAULT (OYAK),CLIO HB D.MIQUE PLUS EXEC.1.5 DCI 85 BVR
12285,122,544,RENAULT (OYAK),CLIO HB DYNAMIQUE PLUS EXECU. 1.6 110 OV
12286,122,545,RENAULT (OYAK),SYMBOL EXPRESSION PLUS 1.2 16V 75
12287,122,546,RENAULT (OYAK),SYMBOL EXPRESSION PLUS 1.4 75
12288,122,547,RENAULT (OYAK),SYMBOL EXPRESSION PLUS 1.5 DCI 65
12289,122,548,RENAULT (OYAK),SYMBOL EXPRESSION PLUS 1.5 DCI 85
12290,122,549,RENAULT (OYAK),MEGANE III HB AUTHENTIQUE 1.6 16V
12291,122,550,RENAULT (OYAK),MEGANE III HB AUTHENTIQUE 1.5 DCI 85
12292,122,551,RENAULT (OYAK),MEGANE III HB EXPRESSION 1.6 16V
12293,122,552,RENAULT (OYAK),MEGANE III HB EXPRESSION 1.6 16V OV
12294,122,553,RENAULT (OYAK),MEGANE III HB EXPRESSION 1.5 DCI 85
12295,122,554,RENAULT (OYAK),MEGANE III HB EXPRESSION 1.5 DCI 105
12296,122,555,RENAULT (OYAK),MEGANE III HB DYNAMIQUE 1.6 16V
12297,122,556,RENAULT (OYAK),MEGANE III HB DYNAMIQUE 1.6 16V OV
12298,122,557,RENAULT (OYAK),MEGANE III HB DYNAMIQUE 1.5 DCI 105
12299,122,558,RENAULT (OYAK),MEGANE III HB PRIVILEGE 1.6 16V
12300,122,559,RENAULT (OYAK),MEGANE III HB PRIVILEGE 1.6 16V OV
12301,122,560,RENAULT (OYAK),MEGANE III HB PRIVILEGE 1.5 DCI 105
12302,122,561,RENAULT (OYAK),CLIO HB EXECUTIVE 1.4 100
12303,122,562,RENAULT (OYAK),CLIO HB EXECUTIVE 1.5 DCI 85
12304,122,563,RENAULT (OYAK),CLIO HB EXECUTIVE 1.5 DCI 85 BVR
12305,122,564,RENAULT (OYAK),CLIO HB EXECUTIVE 1.6 110 OV
12306,122,565,RENAULT (OYAK),CLIO GRAND TOUR EXTREME 1.6 OV
12307,122,566,RENAULT (OYAK),MEGANE III HB EXPRESSION 1.5 DCI (110)
12308,122,567,RENAULT (OYAK),MEGANE III HB SPORT EDITION 1.6 16V
12309,122,568,RENAULT (OYAK),MEGANE III HB SPORT EDITION 1.5 DCI 110
12310,122,569,RENAULT (OYAK),MEGANE III HB SPORT EDI 1.5 DCI 110 EDC
12311,122,570,RENAULT (OYAK),MEGANE III HB DYNAMIQUE 1.5 DCI 110 EDC
12312,122,571,RENAULT (OYAK),MEGANE III PRIVILEGE 1.5 DCI 110 EDC
12313,122,572,RENAULT (OYAK),CLIO HB EXTREME 1.5 DCI (85)
12314,122,573,RENAULT (OYAK),FLUENCE BUSINESS 1.5 DCI (110) EDC
12315,122,574,RENAULT (OYAK),FLUENCE EXTREME 1.5 DCI (110)  EDC
12316,122,575,RENAULT (OYAK),FLUENCE DYNAMIC 1.5 DCI (110) EDC
12317,122,576,RENAULT (OYAK),FLUENCE PRIVILEGE 1.5 DCI (110) EDC
12318,122,577,RENAULT (OYAK),MEGANE III HB EXPRESSION 1.5 DCI 110 EDC
12319,122,578,RENAULT (OYAK),SYMBOL COLLECTION 1.2 (75)
12320,122,579,RENAULT (OYAK),SYMBOL COLLECTION 1.5 DCI (65)
12321,122,580,RENAULT (OYAK),SYMBOL COLLECTOIN 1.5  DCI (85)
12322,122,581,RENAULT (OYAK),CLIO HB EXTREME EDITION 1.6 16V OV
12323,122,582,RENAULT (OYAK),CLIO HB NIGHT&DAY 1.2 (75)
12324,122,583,RENAULT (OYAK),CLIO HB NIGHT&DAY 1.5 DCI (85)
12325,122,584,RENAULT (OYAK),CLIO HB NIGHT&DAY 1.5 DCI (85) BVR
12326,122,585,RENAULT (OYAK),CLIO HB NIGHT&DAY 1.6 16V (110) OV
12327,122,586,RENAULT (OYAK),CLIO GRAND TOUR NIGHT&DAY 1.2 75
12328,122,587,RENAULT (OYAK),CLIO GRAND TOUR NIGHT&DAY 1.5 DCI 85
12329,122,588,RENAULT (OYAK),CLIO GRAND TOUR NIGHT&DAY 1.6 110 OV
12330,122,589,RENAULT (OYAK),CLIO HB EXTREME1.5 DCI (85) BVR
12331,122,590,RENAULT (OYAK),CLIO HB EXTREME 1.6 (110) OV
12332,122,591,RENAULT (OYAK),CLIO GRAND TOUR EXTREME 1.5 DCI (65)
12333,122,592,RENAULT (OYAK),FLUENCE BOLD EDITON 1.5 DCI
12334,122,593,RENAULT (OYAK),FLUENCE BOLD EDITION 1.5 DCI EDC
12335,122,594,RENAULT (OYAK),FLUENCE BOLD EDITION 1.6 (110)
12336,122,595,RENAULT (OYAK),SYMBOL AUTHENTIQUE 1.5 DCI 80
12337,122,1001,RENAULT (OYAK),MEGANE III HB SPORT EDITION 1.5 DCI (105)
12338,122,1002,RENAULT (OYAK),FLUENCE ZE EXPRESSION
12339,122,1003,RENAULT (OYAK),MEGANE III HB PLAY 1.6 16V OV
12340,122,1004,RENAULT (OYAK),MEGANE III HB PLAY 1.5 DCI (90) E5
12341,122,1005,RENAULT (OYAK),SYMBOL AUTHENTIQUE EDITION 1.2 16V 75
12342,122,1006,RENAULT (OYAK),SYMBOL AUTHENTIQUE EDITION 1.5 DCI 65
12343,122,1007,RENAULT (OYAK),CLIO HB EXTREME EDITION 1.5 DCI 75 E5
12344,122,1008,RENAULT (OYAK),CLIO HB EXTREME EDITION 1.5 DCI 90 E5
12345,122,1009,RENAULT (OYAK),CLIO HB NIGHT&DAY 1.5 DCI 90 E5
12346,122,1010,RENAULT (OYAK),CLIO GRAND TOUR AUTHENTIQUE EDI.DCI 1.5 75 E5
12347,122,1011,RENAULT (OYAK),CLIO GRAND TOUR EXTREME EDITION 1.5 DCI 75 E5
12348,122,1012,RENAULT (OYAK),CLIO GRAND TOUR EXTREME EDITION 1.5 DCI 90 E5
12349,122,1013,RENAULT (OYAK),CLIO GRAND TOUR NIGHT&DAY 1.5 DCI 90 E5
12350,122,1014,RENAULT (OYAK),MEGANE III HB AUTHENTIQUE 1.5 DCI 90 E5
12351,122,1015,RENAULT (OYAK),MEGANE III HB EXPRESSION 1.5 DCI 90 E5
12352,122,1016,RENAULT (OYAK),MEGANE III HB PLAY 1.5 DCI 90 E5
12353,122,1017,RENAULT (OYAK),MEGANE III HB DYNAMIQUE 1.5 DCI 110 E5
12354,122,1018,RENAULT (OYAK),MEGANE III HB PRIVILEGE 1.5 DCI 110 E5
12355,122,1019,RENAULT (OYAK),FLUENCE EXTREME EDITION 1.5 DCI 90 E5
12356,122,1020,RENAULT (OYAK),FLUENCE EXTREME EDITION 1.5 DCI 110 E5
12357,122,1021,RENAULT (OYAK),FLUENCE DYNAMIQUE 1.5 DCI 90 E5
12358,122,1022,RENAULT (OYAK),FLUENCE DYNAMIQUE 1.5 DCI 110 E5
12359,122,1023,RENAULT (OYAK),FLUENCE PRIVILEGE 1.5 DCI 110 E5
12360,122,1024,RENAULT (OYAK),FLUENCE BUSINESS 1.5 DCI 90 E5
12361,122,1025,RENAULT (OYAK),SYMBOL AUTHENTIQUE EDITION 1.2 16V E5
12362,122,1026,RENAULT (OYAK),SYMBOL AUTHENTIQUE EDITION 1.2 16V LPG 75 E5
12363,122,1027,RENAULT (OYAK),SYMBOL EXPRESSION 1.2 16V 75 E5
12364,122,1028,RENAULT (OYAK),SYMBOL EXPRESSION 1.2 16V LPG 75 E5
12365,122,1029,RENAULT (OYAK),SYMBOL COLLECTION LIMITED EDITION 1.2 16V E5
12366,122,1030,RENAULT (OYAK),SYMBOL COLLECTION LIMITED EDITION 1.5 DCI 65
12367,122,1031,RENAULT (OYAK),SYMBOL COLLECTION LIMITED EDITION 1.5 DCI 85
12368,122,1032,RENAULT (OYAK),CLIO HB AUTHENTIQUE EDITION 1.2 16V 75 E5
12369,122,1033,RENAULT (OYAK),CLIO HB AUTHENTIQUE EDITION 1.5 DCI 75 E5
12370,122,1034,RENAULT (OYAK),CLIO HB EXTREME EDITION 1.2 16V 75 E5
12371,122,1035,RENAULT (OYAK),CLIO HB EXTREME EDITION 1.6 16V 110 OV E5
12372,122,1036,RENAULT (OYAK),CLIO HB NIGHT&DAY 1.2 75 E5
12373,122,1037,RENAULT (OYAK),CLIO HB NIGT&DAY 1.5 DCI 90 E5
12374,122,1038,RENAULT (OYAK),CLIO HB NIGHT&DAY 1.6 16V OV E5
12375,122,1039,RENAULT (OYAK),CLIO GRAND TOUR AUTHENTIQUE EDIT. 1.2 16V E5
12376,122,1040,RENAULT (OYAK),CLIO GRAND TOUR EXTREME EDITION 1.2 16V 75 E5
12377,122,1042,RENAULT (OYAK),CLIO GRAND TOUR NIGHT&DAY 1.2 16V 75 E5
12378,122,1044,RENAULT (OYAK),MEGANE HB EXPRESSION 1.6 16V 110 E5
12379,122,1045,RENAULT (OYAK),MEGANE HB EXPRESSION 1.6 16V 110 OV E5
12380,122,1046,RENAULT (OYAK),MEGANE HB EXPRESSION 1.5 DCI 110 E5
12381,122,1047,RENAULT (OYAK),MEGANE HB EXPRESSION 1.5 DCI 110 EDC E5
12382,122,1048,RENAULT (OYAK),MEGANE HB DYNAMIQUE 1.6 16V 110 E5
12383,122,1049,RENAULT (OYAK),MEGANE HB DYNAMIQUE 1.6 16V 105 OV E5
12384,122,1050,RENAULT (OYAK),MEGANE HB DYNAMIQUE 1.5 DCI 110 EDC E5
12385,122,1051,RENAULT (OYAK),MEGANE HB PRIVILEGE 1.6 16V 110 E5
12386,122,1052,RENAULT (OYAK),MEGANE HB PRIVILEGE 1.6 16V 110 OV E5
12387,122,1053,RENAULT (OYAK),MEGANE HB PRIVILEGE 1.5 DCI 110 EDC E5
12388,122,1054,RENAULT (OYAK),FLUENCE EXTREME EDITION 1.6 16V 110 E5
12389,122,1055,RENAULT (OYAK),FLUENCE EXTREME EDITION 1.6 16V 105 OV E5
12390,122,1056,RENAULT (OYAK),FLUENCE EXTREME EDITION 1.5 DCI 110 EDC E5
12391,122,1057,RENAULT (OYAK),FLUENCE DYNAMIQUE 1.6 16V 110 E5
12392,122,1058,RENAULT (OYAK),FLUENCE DYNAMIQUE 1.6 16V 105 OV E5
12393,122,1059,RENAULT (OYAK),FLUENCE DYNAMIQUE 1.5 DCI 110 EDC E5
12394,122,1060,RENAULT (OYAK),FLUENCE PRIVILEGE 1.6 16V 110 E5
12395,122,1061,RENAULT (OYAK),FLUENCE PRIVILEGE 1.6 16V 110 OV E5
12396,122,1062,RENAULT (OYAK),FLUENCE PRIVILEGE 1.5 DCI 110 EDC E5
12397,122,1063,RENAULT (OYAK),FLUENCE BOLD EDITION 1.6 16V 110 E5
12398,122,1064,RENAULT (OYAK),FLUENCE BUSINESS 1.6 16V 110 E5
12399,122,1065,RENAULT (OYAK),FLUENCE BUSINESS 1.5 DCI 110 EDC E5
12400,122,1066,RENAULT (OYAK),FLUENCE ZE DYNAMIQUE
12401,122,1067,RENAULT (OYAK),FLUENCE ELEGANCE 1.5 DCI EDC 110 E5
12402,122,1068,RENAULT (OYAK),MEGANE HB GT-LINE ENERGY 1.6 DCI 130 E5
12403,122,1069,RENAULT (OYAK),MEGANE HB EXTREME 1.6 16V 110 E5
12404,122,1070,RENAULT (OYAK),MEGANE HB EXTREME 1.6 16V OV 110 E5
12405,122,1071,RENAULT (OYAK),MEGANE HB EXTREME 1.5 DCI 90 E5
12406,122,1072,RENAULT (OYAK),MEGANE HB EXTREME 1.5 DCI 110 E5
12407,122,1073,RENAULT (OYAK),MEGANE HB EXTREME 1.5 DCI 110 EDC E5
12408,122,1074,RENAULT (OYAK),CLIO G.TOUR EXTREME EDITION 1.6 16V 110 OV E5
12409,122,1075,RENAULT (OYAK),CLIO HB JOY 1.2 16V 75
12410,122,1076,RENAULT (OYAK),CLIO HB JOY 1.5 DCI 75
12411,122,1077,RENAULT (OYAK),CLIO HB TOUCH 1.2 16V 75
12412,122,1078,RENAULT (OYAK),CLIO HB TOUCH TURBO 90 S&S
12413,122,1079,RENAULT (OYAK),CLIO HB TOUCH 1.5 DCI 75
12414,122,1080,RENAULT (OYAK),CLIO HB TOUCH 1.5 DCI 90 S&S
12415,122,1081,RENAULT (OYAK),CLIO HB ICON 1.2 16V 75
12416,122,1082,RENAULT (OYAK),CLIO HB ICON TURBO 90 S&S
12417,122,1083,RENAULT (OYAK),CLIO HB ICON 1.5 DCI 75
12418,122,1084,RENAULT (OYAK),CLIO HB ICON 1.5 DCI 90 S&S
12419,122,1085,RENAULT (OYAK),MEGANE HB BUSINESS 1.6 16V 110 E5
12420,122,1086,RENAULT (OYAK),MEGANE HB BUSINESS 1.5 DCI 90 E5
12421,122,1087,RENAULT (OYAK),MEGANE HB BUSINESS 1.5 DCI 110 EDC E5
12422,122,1088,RENAULT (OYAK),MEGANE HB GT-LINE 1.5 DCI 110 E5
12423,122,1089,RENAULT (OYAK),MEGANE HB GT-LINE 1.5 DCI 110 EDC E5
12424,122,1090,RENAULT (OYAK),FLUENCE BOLD EDITION 1.5 DCI 110 EDC E5
12425,122,1091,RENAULT (OYAK),FLUENCE JOY 1.6 16V 110
12426,122,1092,RENAULT (OYAK),FLUENCE JOY 1.6 16V 115 CVT
12427,122,1093,RENAULT (OYAK),FLUENCE JOY 1.5 DCI 90
12428,122,1094,RENAULT (OYAK),FLUENCE JOY 1.5 DCI 110 EDC
12429,122,1095,RENAULT (OYAK),FLUENCE TOUCH 1.6 16V 110
12430,122,1096,RENAULT (OYAK),FLUENCE TOUCH 1.6 16V 115 CVT
12431,122,1097,RENAULT (OYAK),FLUENCE TOUCH 1.5 DCI 90
12432,122,1098,RENAULT (OYAK),FLUENCE TOUCH 1.5 DCI 110 EDC
12433,122,1099,RENAULT (OYAK),FLUENCE ICON 1.6 16V 110
12434,122,1100,RENAULT (OYAK),FLUENCE ICON 1.6 16V 115 CVT
12435,122,1101,RENAULT (OYAK),FLUENCE ICON 1.5 DCI 90
12436,122,1102,RENAULT (OYAK),FLUENCE ICON 1.5 DCI 110
12437,122,1103,RENAULT (OYAK),FLUENCE ICON 1.5 DCI 110 EDC
12438,122,1104,RENAULT (OYAK),FLUENCE ICON 1.6 DCI 130
12439,122,1105,RENAULT (OYAK),MEGANE HB JOY 1.6 16V 110
12440,122,1106,RENAULT (OYAK),MEGANE HB JOY 1.6 16V 115 CVT
12441,122,1107,RENAULT (OYAK),MEGANE HB JOY 1.5 DCI 90
12442,122,1108,RENAULT (OYAK),MEGANE HB JOY 1.5 DCI EDC 110
12443,122,1109,RENAULT (OYAK),MEGANE HB TOUCH 1.6 16V 110
12444,122,1110,RENAULT (OYAK),MEGANE HB TOUCH 1.6 16V 115 CVT
12445,122,1111,RENAULT (OYAK),MEGANE HB TOUCH 1.5 DCI 90
12446,122,1112,RENAULT (OYAK),MEGANE HB TOUCH 1.5 DCI EDC 110
12447,122,1113,RENAULT (OYAK),MEGANE HB ICON 1.6 16V 110
12448,122,1114,RENAULT (OYAK),MEGANE HB ICON 1.6 16V 115 CVT
12449,122,1115,RENAULT (OYAK),MEGANE HB ICON 1.5 DCI 90
12450,122,1116,RENAULT (OYAK),MEGANE HB ICON 1.5 DCI 110
12451,122,1117,RENAULT (OYAK),MEGANE HB ICON 1.5 DCI EDC 110
12452,122,1119,RENAULT (OYAK),CLIO SPORT TOURER JOY 1.2 16V 75
12453,122,1120,RENAULT (OYAK),CLIO SPORT TOURER JOY 1.5 DCI 75
12454,122,1121,RENAULT (OYAK),CLIO SPORT TOURER ICON TURBO 90
12455,122,1122,RENAULT (OYAK),CLIO SPORT TOURER ICON 1.5 DCI 90
12456,122,1123,RENAULT (OYAK),FLUENCE BUSINESS 1.5 DCI 110 E5
12457,122,1124,RENAULT (OYAK),MEGANE III HB DYNAMIQUE 1.4 TURBO
12458,122,1125,RENAULT (OYAK),CLIO SPORT TOURER ICON 1.2 TURBO 120 EDC
12459,122,1126,RENAULT (OYAK),CLIO HB TOUCH 1.2 TURBO 120 EDC
12460,122,1127,RENAULT (OYAK),CLIO HB ICON 1.2 TURBO 120 EDC
12461,122,1128,RENAULT (OYAK),SYMBOL EXPRESSION 1.6 16V 105
12462,122,1130,RENAULT (OYAK),CLIO SPORT TOURER ICON 1.5 DCI EDC 90
12463,122,1131,RENAULT (OYAK),CLIO HB TOUCH 1.5 DCI EDC 90
12464,122,1132,RENAULT (OYAK),CLIO HB ICON 1.5 DCI EDC 90
12465,122,1133,RENAULT (OYAK),MEGANE HB PLAY 1.6 16V 110
